geo_name,geo_id,race,share
"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",2500503,AAPI,0.17
"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",2500503,Black,0.04
"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",2500503,Hispanic,0.08
"Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",2500503,White,0.68
"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",2500504,AAPI,0.09
"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",2500504,Black,0.05
"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",2500504,Hispanic,0.13
"Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",2500504,White,0.69
"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",2500505,AAPI,0.13
"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",2500505,Black,0.02
"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",2500505,Hispanic,0.05
"Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",2500505,White,0.76
Middlesex County (East)--Cambridge City,2500506,AAPI,0.17
Middlesex County (East)--Cambridge City,2500506,Black,0.1
Middlesex County (East)--Cambridge City,2500506,Hispanic,0.09
Middlesex County (East)--Cambridge City,2500506,White,0.6
Middlesex County (East)--Somerville & Everett Cities,2500507,AAPI,0.1
Middlesex County (East)--Somerville & Everett Cities,2500507,Black,0.1
Middlesex County (East)--Somerville & Everett Cities,2500507,Hispanic,0.18
Middlesex County (East)--Somerville & Everett Cities,2500507,White,0.59
Middlesex County (East)--Malden & Medford Cities,2500508,AAPI,0.16
Middlesex County (East)--Malden & Medford Cities,2500508,Black,0.14
Middlesex County (East)--Malden & Medford Cities,2500508,Hispanic,0.07
Middlesex County (East)--Malden & Medford Cities,2500508,White,0.59
"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",2500701,AAPI,0.02
"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",2500701,Black,0.03
"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",2500701,Hispanic,0.49
"Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",2500701,White,0.45
Essex County (Central)--Amesbury Town City,2500702,AAPI,0.03
Essex County (Central)--Amesbury Town City,2500702,Black,0.01
Essex County (Central)--Amesbury Town City,2500702,Hispanic,0.04
Essex County (Central)--Amesbury Town City,2500702,White,0.9
"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",2500703,AAPI,0.02
"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",2500703,Black,0.02
"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",2500703,Hispanic,0.06
"Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",2500703,White,0.88
"Essex County (South)--Lynn City, Swampscott & Nahant Towns",2500704,AAPI,0.07
"Essex County (South)--Lynn City, Swampscott & Nahant Towns",2500704,Black,0.09
"Essex County (South)--Lynn City, Swampscott & Nahant Towns",2500704,Hispanic,0.36
"Essex County (South)--Lynn City, Swampscott & Nahant Towns",2500704,White,0.45
"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",2501000,AAPI,0.03
"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",2501000,Black,0.02
"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",2501000,Hispanic,0.06
"Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",2501000,White,0.87
"Billerica, Andover, Tewksbury & Wilmington Towns",2501300,AAPI,0.08
"Billerica, Andover, Tewksbury & Wilmington Towns",2501300,Black,0.03
"Billerica, Andover, Tewksbury & Wilmington Towns",2501300,Hispanic,0.03
"Billerica, Andover, Tewksbury & Wilmington Towns",2501300,White,0.83
Middlesex (West Central) & Worcester (East) Counties,2501400,AAPI,0.1
Middlesex (West Central) & Worcester (East) Counties,2501400,Black,0.02
Middlesex (West Central) & Worcester (East) Counties,2501400,Hispanic,0.04
Middlesex (West Central) & Worcester (East) Counties,2501400,White,0.82
Hampden (West & East) & Hampshire (South) Counties--Northampton City,2501600,AAPI,0.02
Hampden (West & East) & Hampshire (South) Counties--Northampton City,2501600,Black,0.02
Hampden (West & East) & Hampshire (South) Counties--Northampton City,2501600,Hispanic,0.05
Hampden (West & East) & Hampshire (South) Counties--Northampton City,2501600,White,0.89
Hampden County (Central)--Springfield City,2501900,AAPI,0.03
Hampden County (Central)--Springfield City,2501900,Black,0.19
Hampden County (Central)--Springfield City,2501900,Hispanic,0.45
Hampden County (Central)--Springfield City,2501900,White,0.31
Hampden County (West of Springfield City)--Westfield & Holyoke Cities,2501901,AAPI,0.02
Hampden County (West of Springfield City)--Westfield & Holyoke Cities,2501901,Black,0.02
Hampden County (West of Springfield City)--Westfield & Holyoke Cities,2501901,Hispanic,0.21
Hampden County (West of Springfield City)--Westfield & Holyoke Cities,2501901,White,0.73
Hampden County (East of Springfield City)--Chicopee City,2501902,AAPI,0.03
Hampden County (East of Springfield City)--Chicopee City,2501902,Black,0.03
Hampden County (East of Springfield City)--Chicopee City,2501902,Hispanic,0.13
Hampden County (East of Springfield City)--Chicopee City,2501902,White,0.8
"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",2502400,AAPI,0.07
"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",2502400,Black,0.02
"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",2502400,Hispanic,0.06
"Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",2502400,White,0.82
"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",2502800,AAPI,0.06
"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",2502800,Black,0.03
"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",2502800,Hispanic,0.05
"Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",2502800,White,0.84
"Boston City--Allston, Brighton & Fenway",2503301,AAPI,0.18
"Boston City--Allston, Brighton & Fenway",2503301,Black,0.06
"Boston City--Allston, Brighton & Fenway",2503301,Hispanic,0.13
"Boston City--Allston, Brighton & Fenway",2503301,White,0.59
"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",2503302,AAPI,0.11
"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",2503302,Black,0.05
"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",2503302,Hispanic,0.24
"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",2503302,White,0.57
Boston City--Dorchester & South Boston,2503303,AAPI,0.12
Boston City--Dorchester & South Boston,2503303,Black,0.23
Boston City--Dorchester & South Boston,2503303,Hispanic,0.13
Boston City--Dorchester & South Boston,2503303,White,0.48
Boston City--Mattapan & Roxbury,2503304,AAPI,0.04
Boston City--Mattapan & Roxbury,2503304,Black,0.56
Boston City--Mattapan & Roxbury,2503304,Hispanic,0.26
Boston City--Mattapan & Roxbury,2503304,White,0.1
"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",2503305,AAPI,0.04
"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",2503305,Black,0.23
"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",2503305,Hispanic,0.2
"Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",2503305,White,0.49
"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",2503306,AAPI,0.04
"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",2503306,Black,0.05
"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",2503306,Hispanic,0.41
"Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",2503306,White,0.47
Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town,2503400,AAPI,0.16
Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town,2503400,Black,0.03
Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town,2503400,Hispanic,0.06
Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town,2503400,White,0.71
Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City),2503500,AAPI,0.11
Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City),2503500,Black,0.02
Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City),2503500,Hispanic,0.04
Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City),2503500,White,0.81
Norfolk County (Southwest)--Greater Franklin Town City,2503601,AAPI,0.06
Norfolk County (Southwest)--Greater Franklin Town City,2503601,Black,0.03
Norfolk County (Southwest)--Greater Franklin Town City,2503601,Hispanic,0.05
Norfolk County (Southwest)--Greater Franklin Town City,2503601,White,0.85
"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",2503602,AAPI,0.07
"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",2503602,Black,0.17
"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",2503602,Hispanic,0.07
"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",2503602,White,0.65
Norfolk County (Northeast)--Quincy City & Milton Town,2503603,AAPI,0.25
Norfolk County (Northeast)--Quincy City & Milton Town,2503603,Black,0.07
Norfolk County (Northeast)--Quincy City & Milton Town,2503603,Hispanic,0.03
Norfolk County (Northeast)--Quincy City & Milton Town,2503603,White,0.62
"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",2503900,AAPI,0.07
"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",2503900,Black,0.03
"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",2503900,Hispanic,0.03
"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",2503900,White,0.85
"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",2504000,AAPI,0.03
"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",2504000,Black,0.37
"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",2504000,Hispanic,0.09
"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",2504000,White,0.41
"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",2504200,AAPI,0.04
"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",2504200,Black,0.02
"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",2504200,Hispanic,0.05
"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",2504200,White,0.87
Bristol (Outside New Bedford City) & Plymouth (South) Counties,2504301,AAPI,0.01
Bristol (Outside New Bedford City) & Plymouth (South) Counties,2504301,Black,0.02
Bristol (Outside New Bedford City) & Plymouth (South) Counties,2504301,Hispanic,0.03
Bristol (Outside New Bedford City) & Plymouth (South) Counties,2504301,White,0.9
Bristol County (Central)--Fall River City & Somerset Town,2504302,AAPI,0.02
Bristol County (Central)--Fall River City & Somerset Town,2504302,Black,0.04
Bristol County (Central)--Fall River City & Somerset Town,2504302,Hispanic,0.09
Bristol County (Central)--Fall River City & Somerset Town,2504302,White,0.81
"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",2504303,AAPI,0.02
"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",2504303,Black,0.05
"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",2504303,Hispanic,0.05
"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",2504303,White,0.84
Bristol County (South)--New Bedford City & Fairhaven Town,2504500,AAPI,0.02
Bristol County (South)--New Bedford City & Fairhaven Town,2504500,Black,0.06
Bristol County (South)--New Bedford City & Fairhaven Town,2504500,Hispanic,0.18
Bristol County (South)--New Bedford City & Fairhaven Town,2504500,White,0.65
Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City,2504700,AAPI,0.02
Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City,2504700,Black,0.03
Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City,2504700,Hispanic,0.04
Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City,2504700,White,0.88
"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",2504800,AAPI,0.02
"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",2504800,Black,0.03
"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",2504800,Hispanic,0.03
"Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",2504800,White,0.9
Plymouth & Bristol Counties (Outside Brockton City),2504901,AAPI,0.02
Plymouth & Bristol Counties (Outside Brockton City),2504901,Black,0.04
Plymouth & Bristol Counties (Outside Brockton City),2504901,Hispanic,0.03
Plymouth & Bristol Counties (Outside Brockton City),2504901,White,0.88
Plymouth County (Central),2504902,AAPI,0.01
Plymouth County (Central),2504902,Black,0.01
Plymouth County (Central),2504902,Hispanic,0.02
Plymouth County (Central),2504902,White,0.94
"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",2504903,AAPI,0.01
"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",2504903,Black,0.01
"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",2504903,Hispanic,0.02
"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",2504903,White,0.94
Western Upper Peninsula,2600100,AAPI,0.03
Western Upper Peninsula,2600100,Black,0.02
Western Upper Peninsula,2600100,Hispanic,0.02
Western Upper Peninsula,2600100,White,0.92
Eastern Upper Peninsula,2600200,AAPI,0.08
Eastern Upper Peninsula,2600200,Black,0.03
Eastern Upper Peninsula,2600200,Hispanic,0.02
Eastern Upper Peninsula,2600200,White,0.83
Northeast Lower Peninsula,2600300,AAPI,0.01
Northeast Lower Peninsula,2600300,Black,0.01
Northeast Lower Peninsula,2600300,Hispanic,0.02
Northeast Lower Peninsula,2600300,White,0.95
Northwest Lower Peninsula (East),2600400,AAPI,0.02
Northwest Lower Peninsula (East),2600400,Black,0.01
Northwest Lower Peninsula (East),2600400,Hispanic,0.02
Northwest Lower Peninsula (East),2600400,White,0.94
Northwest Lower Peninsula (West),2600500,AAPI,0.02
Northwest Lower Peninsula (West),2600500,Black,0.01
Northwest Lower Peninsula (West),2600500,Hispanic,0.03
Northwest Lower Peninsula (West),2600500,White,0.92
"Newaygo, Mason, Oceana & Lake Counties",2600600,AAPI,0.01
"Newaygo, Mason, Oceana & Lake Counties",2600600,Black,0.02
"Newaygo, Mason, Oceana & Lake Counties",2600600,Hispanic,0.07
"Newaygo, Mason, Oceana & Lake Counties",2600600,White,0.88
Muskegon County,2600700,AAPI,0.01
Muskegon County,2600700,Black,0.14
Muskegon County,2600700,Hispanic,0.06
Muskegon County,2600700,White,0.76
Ottawa County (West),2600801,AAPI,0.04
Ottawa County (West),2600801,Black,0.02
Ottawa County (West),2600801,Hispanic,0.15
Ottawa County (West),2600801,White,0.78
Ottawa County (East),2600802,AAPI,0.02
Ottawa County (East),2600802,Black,0.01
Ottawa County (East),2600802,Hispanic,0.04
Ottawa County (East),2600802,White,0.9
Allegan County,2600900,AAPI,0.01
Allegan County,2600900,Black,0.01
Allegan County,2600900,Hispanic,0.07
Allegan County,2600900,White,0.88
Kent County (Southwest),2601001,AAPI,0.03
Kent County (Southwest),2601001,Black,0.05
Kent County (Southwest),2601001,Hispanic,0.15
Kent County (Southwest),2601001,White,0.72
